price,Address,area,latitude,longitude,Bedrooms,Bathrooms,Balcony,Status,neworold,parking,Furnished_status,Lift,Landmarks,type_of_building,desc,Price_sqft
21500000.0,"Vazira Naka, Mumbai - North Mumbai, Maharashtra",965.0,19.228409,72.842485,3.0,2.0,,Ready to Move,Resale,,Unfurnished,,,Flat,"
",22279.792746113988
17500000.0,"B-601, Prakash Apartment, Rani Sati Marg, Malad -E, Malad East, Mumbai - North Mumbai, Maharashtra",849.0,19.180237,72.8554149,2.0,2.0,,Ready to Move,Resale,2.0,Furnished,1.0,Near Navjivan High School,Flat,"
                    
                    
                    
                       5 minutes walking to station. Building is well maintenance. Vastu compliant flat.
                    
                ",20612.48527679623
38500000.0,"VN Purav Marg, Mumbai - Harbour Line, Maharashtra",1650.0,19.053521,72.896607,3.0,3.0,3.0,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale.it is a good location property. Please contact for more details.
                    
                ",23333.333333333332
28000000.0,"6-D/801, Neelam Nagar, Phase-1, Mulund East, Mulund East, Mumbai - Central Line, Maharashtra",1600.0,19.174014,72.96577,3.0,3.0,,Ready to Move,Resale,,,,,Flat,"
",17500.0
28000000.0,"Rimsan apartments, kondivita road, opposite maheshwari nagar., Andheri East, Mumbai - Western Suburbs, Maharashtra",1190.0,19.1154908,72.8726952,2.0,3.0,,Ready to Move,Resale,2.0,,,Walking distance to upcoming SEEPZ Metro station.,Flat,"
                    
                    
                    
                       2 Flats  Jodi.1BHK  590 SqFt1BHK  610 SqFt.LIVING ROOM3 BED ROOMS3 BATHS2 Covered stilt car parking.Fully furnished by interior designer .Ready to move in.
                    
                ",23529.41176470588
19500000.0,"Ghatkopar West, Mumbai - Central Line, Maharashtra",1100.0,19.0908063,72.9076669,3.0,2.0,,Ready to Move,Resale,,Unfurnished,,Opp. Bhuriben Golwala Auditorium,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It covered area of 1100 sq-ft, it is a good location property. Please contact for moredetails.
                    
                ",17727.272727272728
21000000.0,"Kurla West, Mumbai - Central Line, Maharashtra",800.0,19.0622405,72.8781803,2.0,2.0,,Ready to Move,New Property,1.0,,,Near by Harbor Line Station.,Flat,"


                                Multistorey apartment is available for sale. Type of ownership is co-operative housing society. it is located on 3rd floor and East facing. Spacious apartment has age of construction above 20 years. It has marble flooring and normal tiles available in other rooms. Prime facilities easily accessible from this place is Holy Cross High school and City hospital. Contact for more details.
                            
more

",26250.0
19000000.0,"Om Gayatri Apartment is Ram Narayan Narkar Marg Pant Nagar Ghatkopar East Mumbai 40007, Ghatkopar, Mumbai - Central Line, Maharashtra",800.0,19.08565,72.90822,2.0,2.0,,Ready to Move,Resale,1.0,,1.0,,Flat,"


                                Freehold Multistorey Apartment located on 2nd floor provides breathing space on front as it overlooks Garden/Park, Main Road. It faces East direction. High quality flooring of types Vitrified are available in different rooms. Prime facilities are easily accessible from this place with Marathi Vidyalay Ghatkopar East (0 km ). Other key neighbourhood are ICICI Bank (0 km ).
                            
more

",23750.0
8500000.0,"Ulhasnagar, Mumbai - Around Mumbai, Maharashtra",1200.0,19.234639,73.161134,2.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",7083.333333333333
52500000.0,"Flat Number 504 5th Floor Shanti Nath Building Sudha Park Shanti Sudha Road Ghatkopar East Mumbai 400077, Ghatkopar, Mumbai - Central Line, Maharashtra",1350.0,19.11907386779785,72.8642349243164,3.0,3.0,,Ready to Move,Resale,1.0,Semi-Furnished,2.0,Near Jain Temple,Flat,"


                                Multistorey apartment has unblocked view on front facing garden main road. Situated at 5th floor in a tower of total 12 floors. Car parking for residents available. High quality flooring of types marble are available in different rooms. Prime facilities are easily accessible from this place with Marathi Vidyalay Ghatkopar East.
                            
more

",38888.88888888889
28500000.0,"C-204., Chandivali, Mumbai - Central Line, Maharashtra",1340.0,19.112068,72.898664,3.0,3.0,2.0,Ready to Move,Resale,1.0,,,"close proximity to International schools,grocery shops,medical center.",Flat,"


                                Very well maintained and adequately furnished. Contact for more Details.Synchronicity situated in Chandivali, Mumbai is gracefully crafted and excellently developed by Srishti Group. This project comprises of 5 stunning towers that feature 256 residential units. Synchronicity prices range within 2.10 to 3.10 crores. Synchronicity floor plan encompasses 2, 3 and 4 BHK residential flats. The area of the apartments lies within 1035 sqft to 2220 sqft area. For more details, Synchronicity photos & floor plans are available online. The apartments are completely ready to occupy.Synchronicity offers well designed and capacious residential apartments. The area of 2 BHK flats lies within the range of 1000 sqft to 1100 sqft area. 3 BHK flats area ranges in between 1430 sqft to 1745 sqft area. 4 BHK apartments measure approximately 2220 sqft area. The project is approved by many leading banks such as Axis Bank, Citi Bank, DHFL, HDFC Bank, ICICI Bank, IDBI Bank, INDIABULLS, LIC HFL, Punjab National Bank and State Bank of India. Synchronicity is situated in a beautiful and amazing landscape in Chandivali. Synchronicity sprawls over 1 acre land.Synchronicity residential apartments are extremely well ventilated filled with fresh air throughout the day. The flats receive ample amount of natural light because of the large windows keeping the homes always bright.
                            
more

",21268.65671641791
23400000.0,"Ghatkopar West, Mumbai - Central Line, Maharashtra",1151.0,19.087609,72.894718,2.0,3.0,,Ready to Move,New Property,1.0,,2.0,,Flat,"
                    
                    
                    
                       It is a combined flat of two 1 BHK. It is fully furnished, no leakage problems, with POP. Entire hall is a combination of 2 halls and one kitchen.
                    
                ",20330.147697654214
24500000.0,"A 403 new link road near laljipada police chowki kandivali west mumbai 400067, New Link Road, Mumbai - Western Suburbs, Maharashtra",1210.0,19.119373321533203,72.8637466430664,3.0,2.0,,Ready to Move,Resale,1.0,Furnished,2.0,Near Hilda School And Lalji Pada Police Station,Flat,"


                                Invest in this spacious and skillfully designed 3BHK flat located in New Link Road, Mumbai. Up for sale, this flat settled in a prominent residential hotspot is a perfect condo for those who are looking for a lavish place to live in peace and harmony with their family and loved ones.Property SpecificationsOffering comfort, space and luxury to the residents, this apartment positioned on the 4th floor of a 23-storey building. The interiors of this apartment are soaked in superb ventilation and sunlight.  Well-planned, the layout of this furnished apartment comes with 3 bedrooms, 2 bathrooms, a study room, living cum dining room and a modular kitchen. Moreover, this abode is further beautified with seamless vitrified flooring across all the rooms.Chic in terms of fittings, all the 2 western bathrooms are well-sized, wherein, one bathroom is common and another one is attached to the bedroom. Also, there are geysers installed for hot water supply.  All the air-conditioned bedrooms are well-equipped with spacious wardrobes where you can place all your items systematically.  In addition, fans, lights, curtains rods are also available.  Facilities The lady of your home can perform daily chores with ease as ample water supply 24x7 and 100% power backup are available. For placing your vehicles safely and systematically, there is a covered and open parking slot available.  Security of the building is maintained for 24hours via guards. Locality The Hilda School and Lalji Pada Police Station are located within the close periphery and several other social resources can be found within a close distance. You can find many banks, ATMs, restaurants, schools, etc., near this apartment too. In the case of medical needs, you can seek help from the Zenith Hospital which is less than 5km from this property. To accomplish all your daily necessities, there is an open market available nearby. Commuting is very easy as the upcoming Kamraj Nagar Metro Station is located at a walking distance of 5min and other modes of transport are available easily nearby.
                            
more

",20247.93388429752
21600000.0,"Goregaon West, Mumbai - North Mumbai, Maharashtra",1160.0,19.1629924,72.8393019,2.0,2.0,,Ready to Move,Resale,,Furnished,,,Flat,"


                                 It's a 10th floor Multistorey Apartment in a building of total 19 floors. The location has easy access to, Canara Bank (0 km ), MTS Khalsa High School And Junior College Goregaon West (0 km ), Ashirwad Hospital (0 km ) and Santacruz East Railway Station (15 km ). 
                            
more

",18620.689655172413
4000000.0,"B WING 307 SHYAM SARITA NEAR PLATFORM NO 1 VIRAT NAGAR VIRAR WEST 401301, Virat Nagar, Mumbai - Mira Road and Beyond, Maharashtra",800.0,19.443185806274414,72.77713012695312,2.0,2.0,2.0,Ready to Move,Resale,1.0,Semi-Furnished,,Front of shyam vihar.,Flat,"
                    
                    
                    
                       This spacious Builder Floor Apartment is located at 3rd floor in a tower of total 5 floors.
                    
                ",5000.0
30000000.0,"Arman building Dockyard road, Mazgaon, Mumbai - South Mumbai, Maharashtra",1000.0,18.963298797607422,72.84329223632812,2.0,3.0,,Ready to Move,New Property,,Semi-Furnished,,,Flat,"
",30000.0
28000000.0,"B/803, Sangam CHS, Shuchidham Complex, General Arun Kumar Vaidhya Marg, Goregaon, Mumbai - North Mumbai, Maharashtra",1200.0,19.163222,72.849581,3.0,3.0,,Ready to Move,Resale,,Unfurnished,,Dindoshi Court,Flat,"
",23333.333333333332
